CustomerID,Invoice,StockCode,Description,Quantity,Price,InvoiceDate,Country,SourceFile,Worksheet,ExcelRow,RowID
17850,514530,22023,EMPIRE BIRTHDAY CARD,12,0.36,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260827,Year 2009-2010:260827
17850,514530,21519,GIN & TONIC DIET GREETING CARD,12,0.36,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260828,Year 2009-2010:260828
17850,514530,21508,VINTAGE KID DOLLY CARD,12,0.36,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260829,Year 2009-2010:260829
17850,514530,21504,SKULLS GREETING CARD,12,0.36,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260830,Year 2009-2010:260830
17850,514530,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,0.36,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260831,Year 2009-2010:260831
17850,514530,21172,PARTY METAL SIGN,12,1.25,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260832,Year 2009-2010:260832
17850,514530,21171,BATHROOM METAL SIGN,12,1.25,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260833,Year 2009-2010:260833
17850,514530,71053,WHITE METAL LANTERN,12,3.39,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260834,Year 2009-2010:260834
17850,514530,84406B,CREAM CUPID HEARTS COAT HANGER,12,2.75,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260835,Year 2009-2010:260835
17850,514530,82494L,WOODEN FRAME ANTIQUE WHITE,12,2.55,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260836,Year 2009-2010:260836
17850,514530,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2.1,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260837,Year 2009-2010:260837
17850,514530,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6,4.95,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260838,Year 2009-2010:260838
17850,514530,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,6.95,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260839,Year 2009-2010:260839
17850,514530,22380,TOY TIDY SPACEBOY,10,1.85,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260840,Year 2009-2010:260840
17850,514530,22379,RECYCLING BAG RETROSPOT,10,1.85,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260841,Year 2009-2010:260841
17850,514530,15056BL,EDWARDIAN PARASOL BLACK,6,4.95,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260842,Year 2009-2010:260842
17850,514530,22382,LUNCH BAG SPACEBOY DESIGN,6,1.45,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260843,Year 2009-2010:260843
17850,514530,15056P,EDWARDIAN PARASOL PINK,8,4.95,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260844,Year 2009-2010:260844
17850,514530,15056N,EDWARDIAN PARASOL NATURAL,8,4.95,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260845,Year 2009-2010:260845
17850,514530,48111,DOORMAT 3 SMILEY CATS,4,6.35,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260846,Year 2009-2010:260846
17850,514530,22660,DOORMAT I LOVE LONDON,4,6.35,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260847,Year 2009-2010:260847
17850,514530,22567,20 DOLLY PEGS RETROSPOT,18,1.06,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260848,Year 2009-2010:260848
17850,514530,21155,RED SPOTTY PEG BAG,12,1.69,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260849,Year 2009-2010:260849
17850,514530,84879,ASSORTED COLOUR BIRD ORNAMENT,32,1.45,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260850,Year 2009-2010:260850
17850,514530,84665,SQUARE CHERRY BLOSSOM CABINET,2,5.95,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260851,Year 2009-2010:260851
17850,514530,22088,PAPER BUNTING COLOURED LACE,12,2.55,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260852,Year 2009-2010:260852
17850,514530,84664,CHERRY BLOSSOM BATHROOM CABINET,4,4.95,2010-07-05 09:59:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260853,Year 2009-2010:260853
17850,514531,21071,VINTAGE BILLBOARD DRINK ME MUG,12,1.06,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260854,Year 2009-2010:260854
17850,514531,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,1.06,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260855,Year 2009-2010:260855
17850,514531,22023,EMPIRE BIRTHDAY CARD,12,0.36,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260856,Year 2009-2010:260856
17850,514531,21519,GIN & TONIC DIET GREETING CARD,12,0.36,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260857,Year 2009-2010:260857
17850,514531,21508,VINTAGE KID DOLLY CARD,12,0.36,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260858,Year 2009-2010:260858
17850,514531,21504,SKULLS GREETING CARD,12,0.36,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260859,Year 2009-2010:260859
17850,514531,21171,BATHROOM METAL SIGN,12,1.25,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260860,Year 2009-2010:260860
17850,514531,71053,WHITE METAL LANTERN,6,3.39,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260861,Year 2009-2010:260861
17850,514531,84406B,CREAM CUPID HEARTS COAT HANGER,12,2.75,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260862,Year 2009-2010:260862
17850,514531,82494L,WOODEN FRAME ANTIQUE WHITE,12,2.55,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260863,Year 2009-2010:260863
17850,514531,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2.1,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260864,Year 2009-2010:260864
17850,514531,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260865,Year 2009-2010:260865
17850,514531,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,6.95,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260866,Year 2009-2010:260866
17850,514531,22380,TOY TIDY SPACEBOY,10,1.85,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260867,Year 2009-2010:260867
17850,514531,22379,RECYCLING BAG RETROSPOT,10,1.85,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260868,Year 2009-2010:260868
17850,514531,15056BL,EDWARDIAN PARASOL BLACK,6,4.95,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260869,Year 2009-2010:260869
17850,514531,22382,LUNCH BAG SPACEBOY DESIGN,6,1.45,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260870,Year 2009-2010:260870
17850,514531,15056P,EDWARDIAN PARASOL PINK,8,4.95,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260871,Year 2009-2010:260871
17850,514531,15056N,EDWARDIAN PARASOL NATURAL,8,4.95,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260872,Year 2009-2010:260872
17850,514531,48111,DOORMAT 3 SMILEY CATS,4,6.35,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260873,Year 2009-2010:260873
17850,514531,22660,DOORMAT I LOVE LONDON,4,6.35,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260874,Year 2009-2010:260874
17850,514531,22567,20 DOLLY PEGS RETROSPOT,18,1.06,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260875,Year 2009-2010:260875
17850,514531,21155,RED SPOTTY PEG BAG,12,1.69,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260876,Year 2009-2010:260876
17850,514531,84879,ASSORTED COLOUR BIRD ORNAMENT,32,1.45,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260877,Year 2009-2010:260877
17850,514531,84665,SQUARE CHERRY BLOSSOM CABINET,2,5.95,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260878,Year 2009-2010:260878
17850,514531,22088,PAPER BUNTING COLOURED LACE,12,2.55,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260879,Year 2009-2010:260879
17850,514531,84664,CHERRY BLOSSOM BATHROOM CABINET,4,4.95,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260880,Year 2009-2010:260880
17850,514531,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,0.36,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260881,Year 2009-2010:260881
17850,514531,21172,PARTY METAL SIGN,12,1.25,2010-07-05 10:02:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,260882,Year 2009-2010:260882
17850,514534,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,6.95,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261036,Year 2009-2010:261036
17850,514534,22380,TOY TIDY SPACEBOY,10,1.85,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261037,Year 2009-2010:261037
17850,514534,22379,RECYCLING BAG RETROSPOT,10,1.85,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261038,Year 2009-2010:261038
17850,514534,15056BL,EDWARDIAN PARASOL BLACK,6,4.95,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261039,Year 2009-2010:261039
17850,514534,22382,LUNCH BAG SPACEBOY DESIGN,6,1.45,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261040,Year 2009-2010:261040
17850,514534,15056P,EDWARDIAN PARASOL PINK,6,4.95,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261041,Year 2009-2010:261041
17850,514534,15056N,EDWARDIAN PARASOL NATURAL,6,4.95,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261042,Year 2009-2010:261042
17850,514534,48111,DOORMAT 3 SMILEY CATS,4,6.35,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261043,Year 2009-2010:261043
17850,514534,22567,20 DOLLY PEGS RETROSPOT,12,1.06,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261044,Year 2009-2010:261044
17850,514534,21155,RED SPOTTY PEG BAG,6,1.69,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261045,Year 2009-2010:261045
17850,514534,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1.45,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261046,Year 2009-2010:261046
17850,514534,22088,PAPER BUNTING COLOURED LACE,6,2.55,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261047,Year 2009-2010:261047
17850,514534,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261048,Year 2009-2010:261048
17850,514534,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261049,Year 2009-2010:261049
17850,514534,22023,EMPIRE BIRTHDAY CARD,12,0.36,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261050,Year 2009-2010:261050
17850,514534,21519,GIN & TONIC DIET GREETING CARD,12,0.36,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261051,Year 2009-2010:261051
17850,514534,21508,VINTAGE KID DOLLY CARD,12,0.36,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261052,Year 2009-2010:261052
17850,514534,21504,SKULLS GREETING CARD,12,0.36,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261053,Year 2009-2010:261053
17850,514534,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,0.36,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261054,Year 2009-2010:261054
17850,514534,21172,PARTY METAL SIGN,6,1.25,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261055,Year 2009-2010:261055
17850,514534,21171,BATHROOM METAL SIGN,6,1.25,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261056,Year 2009-2010:261056
17850,514534,71053,WHITE METAL LANTERN,6,3.39,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261057,Year 2009-2010:261057
17850,514534,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261058,Year 2009-2010:261058
17850,514534,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261059,Year 2009-2010:261059
17850,514534,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261060,Year 2009-2010:261060
17850,514534,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261061,Year 2009-2010:261061
17850,514534,84665,SQUARE CHERRY BLOSSOM CABINET,2,5.95,2010-07-05 10:29:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261062,Year 2009-2010:261062
17850,514540,84665,SQUARE CHERRY BLOSSOM CABINET,2,5.95,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261079,Year 2009-2010:261079
17850,514540,22088,PAPER BUNTING COLOURED LACE,12,2.55,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261080,Year 2009-2010:261080
17850,514540,84664,CHERRY BLOSSOM BATHROOM CABINET,3,4.95,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261081,Year 2009-2010:261081
17850,514540,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261082,Year 2009-2010:261082
17850,514540,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261083,Year 2009-2010:261083
17850,514540,22023,EMPIRE BIRTHDAY CARD,12,0.36,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261084,Year 2009-2010:261084
17850,514540,21519,GIN & TONIC DIET GREETING CARD,12,0.36,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261085,Year 2009-2010:261085
17850,514540,21508,VINTAGE KID DOLLY CARD,12,0.36,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261086,Year 2009-2010:261086
17850,514540,21504,SKULLS GREETING CARD,12,0.36,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261087,Year 2009-2010:261087
17850,514540,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,0.36,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261088,Year 2009-2010:261088
17850,514540,21172,PARTY METAL SIGN,6,1.25,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261089,Year 2009-2010:261089
17850,514540,21171,BATHROOM METAL SIGN,6,1.25,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261090,Year 2009-2010:261090
17850,514540,71053,WHITE METAL LANTERN,6,3.39,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261091,Year 2009-2010:261091
17850,514540,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261092,Year 2009-2010:261092
17850,514540,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261093,Year 2009-2010:261093
17850,514540,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261094,Year 2009-2010:261094
17850,514540,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,4.95,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261095,Year 2009-2010:261095
17850,514540,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,6.95,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261096,Year 2009-2010:261096
17850,514540,22380,TOY TIDY SPACEBOY,10,1.85,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261097,Year 2009-2010:261097
17850,514540,22379,RECYCLING BAG RETROSPOT,10,1.85,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261098,Year 2009-2010:261098
17850,514540,15056BL,EDWARDIAN PARASOL BLACK,6,4.95,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261099,Year 2009-2010:261099
17850,514540,22382,LUNCH BAG SPACEBOY DESIGN,6,1.45,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261100,Year 2009-2010:261100
17850,514540,15056P,EDWARDIAN PARASOL PINK,6,4.95,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261101,Year 2009-2010:261101
17850,514540,15056N,EDWARDIAN PARASOL NATURAL,6,4.95,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261102,Year 2009-2010:261102
17850,514540,48111,DOORMAT 3 SMILEY CATS,2,6.35,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261103,Year 2009-2010:261103
17850,514540,22660,DOORMAT I LOVE LONDON,2,6.35,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261104,Year 2009-2010:261104
17850,514540,22567,20 DOLLY PEGS RETROSPOT,24,1.06,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261105,Year 2009-2010:261105
17850,514540,21155,RED SPOTTY PEG BAG,6,1.69,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261106,Year 2009-2010:261106
17850,514540,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1.45,2010-07-05 10:42:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261107,Year 2009-2010:261107
17850,514545,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261154,Year 2009-2010:261154
17850,514545,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261155,Year 2009-2010:261155
17850,514545,22023,EMPIRE BIRTHDAY CARD,12,0.36,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261156,Year 2009-2010:261156
17850,514545,21519,GIN & TONIC DIET GREETING CARD,12,0.36,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261157,Year 2009-2010:261157
17850,514545,21508,VINTAGE KID DOLLY CARD,12,0.36,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261158,Year 2009-2010:261158
17850,514545,21504,SKULLS GREETING CARD,12,0.36,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261159,Year 2009-2010:261159
17850,514545,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,0.36,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261160,Year 2009-2010:261160
17850,514545,21172,PARTY METAL SIGN,12,1.25,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261161,Year 2009-2010:261161
17850,514545,21171,BATHROOM METAL SIGN,12,1.25,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261162,Year 2009-2010:261162
17850,514545,71053,WHITE METAL LANTERN,12,3.39,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261163,Year 2009-2010:261163
17850,514545,84406B,CREAM CUPID HEARTS COAT HANGER,12,2.75,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261164,Year 2009-2010:261164
17850,514545,15056BL,EDWARDIAN PARASOL BLACK,6,4.95,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261165,Year 2009-2010:261165
17850,514545,22382,LUNCH BAG SPACEBOY DESIGN,12,1.45,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261166,Year 2009-2010:261166
17850,514545,15056P,EDWARDIAN PARASOL PINK,6,4.95,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261167,Year 2009-2010:261167
17850,514545,15056N,EDWARDIAN PARASOL NATURAL,6,4.95,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261168,Year 2009-2010:261168
17850,514545,48111,DOORMAT 3 SMILEY CATS,4,6.35,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261169,Year 2009-2010:261169
17850,514545,22660,DOORMAT I LOVE LONDON,4,6.35,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261170,Year 2009-2010:261170
17850,514545,22567,20 DOLLY PEGS RETROSPOT,24,1.06,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261171,Year 2009-2010:261171
17850,514545,21155,RED SPOTTY PEG BAG,12,1.69,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261172,Year 2009-2010:261172
17850,514545,84879,ASSORTED COLOUR BIRD ORNAMENT,32,1.45,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261173,Year 2009-2010:261173
17850,514545,84665,SQUARE CHERRY BLOSSOM CABINET,4,5.95,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261174,Year 2009-2010:261174
17850,514545,22088,PAPER BUNTING COLOURED LACE,12,2.55,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261175,Year 2009-2010:261175
17850,514545,84664,CHERRY BLOSSOM BATHROOM CABINET,4,4.95,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261176,Year 2009-2010:261176
17850,514545,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261180,Year 2009-2010:261180
17850,514545,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261181,Year 2009-2010:261181
17850,514545,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261182,Year 2009-2010:261182
17850,514545,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,6.95,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261183,Year 2009-2010:261183
17850,514545,22380,TOY TIDY SPACEBOY,10,1.85,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261184,Year 2009-2010:261184
17850,514545,22379,RECYCLING BAG RETROSPOT,10,1.85,2010-07-05 10:50:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261185,Year 2009-2010:261185
17850,514555,22088,PAPER BUNTING COLOURED LACE,12,2.55,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261287,Year 2009-2010:261287
17850,514555,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261288,Year 2009-2010:261288
17850,514555,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261289,Year 2009-2010:261289
17850,514555,22023,EMPIRE BIRTHDAY CARD,12,0.36,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261290,Year 2009-2010:261290
17850,514555,21519,GIN & TONIC DIET GREETING CARD,12,0.36,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261291,Year 2009-2010:261291
17850,514555,21508,VINTAGE KID DOLLY CARD,12,0.36,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261292,Year 2009-2010:261292
17850,514555,21504,SKULLS GREETING CARD,12,0.36,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261293,Year 2009-2010:261293
17850,514555,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,0.36,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261294,Year 2009-2010:261294
17850,514555,21172,PARTY METAL SIGN,6,1.25,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261295,Year 2009-2010:261295
17850,514555,21171,BATHROOM METAL SIGN,6,1.25,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261296,Year 2009-2010:261296
17850,514555,21165,BEWARE OF THE CAT METAL SIGN,6,1.45,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261297,Year 2009-2010:261297
17850,514555,71053,WHITE METAL LANTERN,6,3.39,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261298,Year 2009-2010:261298
17850,514555,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-07-05 11:20:00,United Kingdom,online_retail_II.xlsx,Year 2009-2010,261299,Year 2009-2010:261299
